16921,20MICRONS-EQ
14858,KOTAKGOLD-EQ
18102,KOTAKNIFTY-EQ
11457,KOTAKNV20-EQ
15061,KOTAKPSUBK-EQ
11647,KOTARISUG-EQ
4594,KOTHARIPET-EQ
5528,KOTHARIPRO-EQ
9683,KPITTECH-EQ
14912,KPRMILL-EQ
10577,KRBL-EQ
1937,KREBSBIO-EQ
11480,KRIDHANINF-EQ
1949,KSB-EQ
14972,KSCL-EQ
16813,KSK-EQ
18889,KSL-EQ
8054,KTKBANK-EQ
13870,KUANTUM-EQ
17897,KWALITY-EQ
24948,L&TFH-EQ
1970,LAKSHVILAS-EQ
11654,LALPATHLAB-EQ
6407,LAMBODHARA-EQ
14423,LAOPALA-EQ
21713,LASA-EQ
19234,LAURUSLABS-EQ
1979,LAXMIMACH-EQ
2606,LEMONTREE-EQ
7902,LFIC-EQ
18321,LGBBROSLTD-EQ
16845,LGBFORGE-EQ
11082,LIBAS-EQ
1994,LIBERTSHOE-EQ
1997,LICHSGFIN-EQ
6062,LICNETFGSC-EQ
11319,LICNETFN50-EQ
11441,LICNETFSEN-EQ
15229,LICNFNHGP-EQ
578,LIKHITHA-EQ
11596,LINCOLN-EQ
6951,LINCPEN-EQ
1627,LINDEINDIA-EQ
11006,LIQUIDBEES-EQ
1927,LIQUIDETF-EQ
13436,LOKESHMACH-EQ
16807,LOTUSEYE-EQ
22415,LOVABLE-EQ
16863,LPDC-EQ
17801,LSIL-EQ
11483,LT-EQ
17818,LTI-EQ
18564,LTTS-EQ
2018,LUMAXIND-EQ
14014,LUMAXTECH-EQ
10440,LUPIN-EQ
11301,LUXIND-EQ
2028,LYKALABS-EQ
31468,LYPSAGEMS-EQ
2031,M&M-EQ
13285,M&MFIN-EQ
21423,M100-EQ
19289,M50-EQ
15017,MAANALU-EQ
22347,MACPOWER-EQ
15151,MADHAV-EQ
13671,MADHUCON-EQ
4911,MADRASFERT-EQ
21392,MAGADSUGAR-EQ
11403,MAGMA-EQ
14957,MAGNUM-EQ
11377,MAHABANK-EQ
17527,MAHASTEEL-EQ
17603,MAHEPC-EQ
14937,MAHINDCIE-EQ
8050,MAHLIFE-EQ
385,MAHLOG-EQ
2085,MAHSCOOTER-EQ
2088,MAHSEAMLES-EQ
24538,MAITHANALL-EQ
10310,MAJESCO-EQ
13352,MALUPAPER-EQ
6353,MAN50ETF-EQ
7420,MANAKALUCO-EQ
7413,MANAKCOAT-EQ
15199,MANAKSIA-EQ
7463,MANAKSTEEL-EQ
13796,MANALIPETC-EQ
19061,MANAPPURAM-EQ
11817,MANGALAM-EQ
15007,MANGCHEFER-EQ
2106,MANGLMCEM-EQ
2109,MANGTIMBER-EQ
11884,MANINDS-EQ
18226,MANINFRA-EQ
13572,MANUGRAPH-EQ
17181,MANXT50-EQ
2112,MARALOVER-EQ
18659,MARATHON-EQ
4067,MARICO-EQ
10579,MARKSANS-EQ
10999,MARUTI-EQ
199,MASFIN-EQ
2124,MASTEK-EQ
21726,MATRIMONY-EQ
17022,MAWANASUG-EQ
22377,MAXHEALTH-EQ
22428,MAXIND-EQ
17468,MAXVIL-EQ
28906,MAYURUNIQ-EQ
18866,MAZDA-EQ
509,MAZDOCK-EQ
18029,MBLINFRA-EQ
14662,MCDHOLDING-EQ
10447,MCDOWELL-N-EQ
22360,MCL-EQ
11943,MCLEODRUSS-EQ
31181,MCX-EQ
14793,MEGASOFT-EQ
14750,MEGH-EQ
8771,MEP-EQ
11876,MERCATOR-EQ
52,METALFORGE-EQ
9581,METROPOLIS-EQ
2142,MFSL-EQ
17534,MGL-EQ
17333,MHRIL-EQ
2463,MIDHANI-EQ
25897,MINDACORP-EQ
14154,MINDAIND-EQ
18049,MINDTECK-EQ
14356,MINDTREE-EQ
2202,MIRCELECTR-EQ
4394,MIRZAINT-EQ
18562,MITTAL-EQ
13844,MMFL-EQ
16395,MMP-EQ
17957,MMTC-EQ
29423,MOHITIND-EQ
4023,MOHOTAIND-EQ
20830,MOIL-EQ
6713,MOLDTKPAC-EQ
5938,MONTECARLO-EQ
28877,MORARJEE-EQ
2259,MOREPENLAB-EQ
4204,MOTHERSUMI-EQ
14947,MOTILALOFS-EQ
2268,MOTOGENFIN-EQ
4503,MPHASIS-EQ
10578,MPSLTD-EQ
2277,MRF-EQ
8998,MRO-TEK-EQ
2283,MRPL-EQ
11919,MSPL-EQ
9356,MSTCLTD-EQ
31409,MTEDUCARE-EQ
2294,MTNL-EQ
8343,MUKANDENGG-EQ
11325,MUKANDLTD-EQ
8687,MUKTAARTS-EQ
13511,MUNJALAU-EQ
2307,MUNJALSHOW-EQ
2313,MURUDCERA-EQ
10415,MUTHOOTCAP-EQ
23650,MUTHOOTFIN-EQ
22739,N100-EQ
20425,NACLIND-EQ
17295,NAGAFERT-EQ
14942,NAGREEKCAP-EQ
14702,NAGREEKEXP-EQ
15360,NAHARCAP-EQ
13106,NAHARINDUS-EQ
14445,NAHARPOLY-EQ
14440,NAHARSPING-EQ
357,NAM-INDIA-EQ
3918,NATCOPHARM-EQ
11065,NATHBIOGEN-EQ
6364,NATIONALUM-EQ
2379,NATNLSTEEL-EQ
13751,NAUKRI-EQ
14672,NAVINFLUOR-EQ
10557,NAVKARCORP-EQ
2385,NAVNETEDUL-EQ
31415,NBCC-EQ
19111,NBIFIN-EQ
4014,NBVENTURES-EQ
2319,NCC-EQ
14490,NCLIND-EQ
1143,NCPSESDL24-EQ
18371,NDGL-EQ
31258,NDL-EQ
22255,NDRAUTO-EQ
11427,NDTV-EQ
13522,NECCLTD-EQ
11927,NECLIFE-EQ
14761,NELCAST-EQ
2388,NELCO-EQ
9917,NEOGEN-EQ
15409,NESCO-EQ
17963,NESTLEIND-EQ
7838,NETF-EQ
2435,NETFCONSUM-EQ
2636,NETFDIVOPP-EQ
19084,NETFIT-EQ
17700,NETFLTGILT-EQ
8506,NETFMID150-EQ
29577,NETFNIF100-EQ
9847,NETFNV20-EQ
14111,NETWORK18-EQ
2406,NEULANDLAB-EQ
1164,NEWGEN-EQ
9867,NEXTMEDIA-EQ
13925,NFL-EQ
11840,NH-EQ
17400,NHPC-EQ
399,NIACL-EQ
29733,NIBL-EQ
10576,NIFTYBEES-EQ
9059,NIFTYEES-EQ
11522,NIITLTD-EQ
9253,NILAINFRA-EQ
7411,NILASPACES-EQ
2421,NILKAMAL-EQ
6782,NIPPOBATRY-EQ
13300,NITCO-EQ
2439,NKIND-EQ
8585,NLCINDIA-EQ
15332,NMDC-EQ
2442,NOCIL-EQ
4160,NORBTEAEXP-EQ
9007,NOVARTIND-EQ
12978,NPBET-EQ
20314,NRAIL-EQ
7553,NRBBEARING-EQ
11239,NSIL-EQ
30550,NTL-EQ
11630,NTPC-EQ
10791,NUCLEUS-EQ
14547,NXTDIGITAL-EQ
10768,OAL-EQ
20242,OBEROIRLTY-EQ
12231,OCCL-EQ
10738,OFSS-EQ
17438,OIL-EQ
16839,OISL-EQ
10637,OLECTRA-EQ
10922,OMAXAUTO-EQ
14853,OMAXE-EQ
21511,OMKARCHEM-EQ
24231,OMMETALS-EQ
25492,ONELIFECAP-EQ
2475,ONGC-EQ
15278,ONMOBILE-EQ
2481,ONWARDTEC-EQ
31475,ORBTEXP-EQ
10159,ORICONENT-EQ
13111,ORIENTABRA-EQ
14346,ORIENTALTL-EQ
14278,ORIENTBELL-EQ
30089,ORIENTCEM-EQ
2972,ORIENTELEC-EQ
2493,ORIENTHOT-EQ
18208,ORIENTLTD-EQ
2496,ORIENTPPR-EQ
31163,ORIENTREF-EQ
19931,ORISSAMINE-EQ
10396,ORTINLABSS-EQ
2514,OSWALAGRO-EQ
2723,PAEL-EQ
14413,PAGEIND-EQ
25468,PAISALO-EQ
21383,PALASHSECU-EQ
17062,PALREDTEC-EQ
4055,PANACEABIO-EQ
16292,PANACHE-EQ
25392,PANAMAPET-EQ
2562,PAPERPROD-EQ
13951,PARACABLES-EQ
17130,PARAGMILK-EQ
13791,PARSVNATH-EQ
11699,PATELENG-EQ
15219,PATINTLOG-EQ
2589,PATSPINLTD-EQ
29124,PCJEWELLER-EQ
15377,PDMJEPAPER-EQ
5264,PDSMFL-EQ
2610,PEARLPOLY-EQ
2412,PEL-EQ
20621,PENIND-EQ
2256,PENINLAND-EQ
18365,PERSISTENT-EQ
11351,PETRONET-EQ
14299,PFC-EQ
2643,PFIZER-EQ
13496,PFOCUS-EQ
22602,PFS-EQ
25358,PGEL-EQ
2535,PGHH-EQ
940,PGHL-EQ
14260,PGIL-EQ
4599,PGIMBEQDD-MF
2649,PHILIPCARB-EQ
14552,PHOENIXLTD-EQ
2664,PIDILITIND-EQ
24184,PIIND-EQ
11445,PILANIINVS-EQ
30835,PILITA-EQ
18992,PIONDIST-EQ
13463,PIONEEREMB-EQ
14134,PITTIENG-EQ
13920,PLASTIBLEN-EQ
10666,PNB-EQ
8736,PNBGILTS-EQ
18908,PNBHOUSING-EQ
9342,PNC-EQ
9385,PNCINFRA-EQ
20446,PODDARHOUS-EQ
19036,PODDARMENT-EQ
17651,POKARNA-EQ
9590,POLYCAB-EQ
25718,POLYMED-EQ
2687,POLYPLEX-EQ
10661,PONNIERODE-EQ
14977,POWERGRID-EQ
18457,POWERINDIA-EQ
10473,POWERMECH-EQ
15209,PPAP-EQ
10297,PPL-EQ
10650,PRABHAT-EQ
18357,PRADIP-EQ
13941,PRAENG-EQ
2705,PRAJIND-EQ
2708,PRAKASH-EQ
19599,PRAKASHSTL-EQ
1204,PRAXIS-EQ
12603,PRECAM-EQ
2717,PRECWIRE-EQ
17397,PREMEXPLN-EQ
2720,PREMIER-EQ
3908,PREMIERPOL-EQ
11671,PRESSMN-EQ
20302,PRESTIGE-EQ
19631,PRICOLLTD-EQ
11864,PRIMESECU-EQ
16045,PRINCEPIPE-EQ
8825,PRIVISCL-EQ
28859,PROZONINTU-EQ
2739,PRSMJOHNSN-EQ
21001,PSB-EQ
20877,PSPPROJECT-EQ
15032,PSUBNKBEES-EQ
11355,PTC-EQ
14101,PTL-EQ
4344,PUNJABCHEM-EQ
14922,PURVA-EQ
13147,PVR-EQ
15330,QGOLDHALF-EQ
16819,QNIFTY-EQ
17704,QUESS-EQ
13116,QUICKHEAL-EQ
10932,RADAAN-EQ
10990,RADICO-EQ
15337,RAIN-EQ
7401,RAJESHEXPO-EQ
18962,RAJRATAN-EQ
2809,RAJSREESUG-EQ
14403,RAJTV-EQ
2816,RALLIS-EQ
13565,RAMANEWS-EQ
10300,RAMASTEEL-EQ
2043,RAMCOCEM-EQ
4587,RAMCOIND-EQ
7851,RAMCOSYS-EQ
20134,RAMKY-EQ
2837,RANASUG-EQ
16751,RANEENGINE-EQ
2844,RANEHOLDIN-EQ
13451,RATNAMANI-EQ
2859,RAYMOND-EQ
16745,RBL-EQ
18391,RBLBANK-EQ
2866,RCF-EQ
13187,RCOM-EQ
15355,RECLTD-EQ
14255,REDINGTON-EQ
17764,REFEX-EQ
24225,RELAXO-EQ
2882,RELCAPITAL-EQ
2885,RELIANCE-EQ
15068,RELIGARE-EQ
553,RELINFRA-EQ
3965,REMSONSIND-EQ
12026,RENUKA-EQ
29598,REPCOHOME-EQ
13126,REPRO-EQ
20323,RESPONIND-EQ
11961,REVATHI-EQ
15129,RGL-EQ
21733,RHFL-EQ
2909,RICOAUTO-EQ
2912,RIIL-EQ
3761,RITES-EQ
20950,RKDL-EQ
11411,RKFORGE-EQ
11975,RML-EQ
17444,RNAVAL-EQ
13182,ROHLTD-EQ
19104,ROLLT-EQ
2918,ROLTA-EQ
359,ROML-EQ
19410,ROSSARI-EQ
28913,ROSSELLIND-EQ
128,ROUTE-EQ
16725,RPGLIFE-EQ
20760,RPPINFRA-EQ
6429,RSSOFTWARE-EQ
2794,RSWM-EQ
13414,RSYSTEMS-EQ
27297,RTNINFRA-EQ
17520,RTNPOWER-EQ
2939,RUBYMILLS-EQ
13821,RUCHIRA-EQ
25724,RUPA-EQ
24595,RUSHIL-EQ
9552,RVNL-EQ
2951,S&SPOWER-EQ
15056,SABTN-EQ
13236,SADBHAV-EQ
10618,SADBHIN-EQ
13035,SAFARI-EQ
14068,SAGCEM-EQ
2963,SAIL-EQ
9539,SAKAR-EQ
2969,SAKHTISUG-EQ
11794,SAKSOFT-EQ
13251,SAKUMA-EQ
21362,SALASAR-EQ
17351,SALONA-EQ
11634,SALSTEEL-EQ
11399,SALZERELEC-EQ
4127,SAMBHAAV-EQ
19049,SANCO-EQ
2988,SANDESH-EQ
2397,SANDHAR-EQ
4184,SANGAMIND-EQ
2997,SANGHIIND-EQ
23824,SANGHVIFOR-EQ
14058,SANGHVIMOV-EQ
11032,SANGINITA-EQ
1442,SANOFI-EQ
17758,SARDAEN-EQ
4892,SAREGAMA-EQ
14043,SARLAPOLY-EQ
11983,SASKEN-EQ
20063,SASTASUNDR-EQ
11045,SATIA-EQ
10453,SATIN-EQ
17971,SBICARD-EQ
740,SBIETFIT-EQ
722,SBIETFPB-EQ
7218,SBIETFQLTY-EQ
21808,SBILIFE-EQ
3045,SBIN-EQ
17,SCAPDVR-EQ
1011,SCHAEFFLER-EQ
20698,SCHAND-EQ
31234,SCHNEIDER-EQ
3048,SCI-EQ
1338,SDBL-EQ
2616,SEAMECLTD-EQ
13598,SELAN-EQ
27303,SEPOWER-EQ
14344,SEQUENT-BL
14296,SEQUENT-EQ
3066,SESHAPAPER-EQ
17514,SETCO-EQ
17395,SETF10GILT-EQ
17272,SETFGOLD-EQ
10176,SETFNIF50-EQ
7361,SETFNIFBK-EQ
7353,SETFNN50-EQ
25414,SETUINFRA-EQ
10828,SEYAIND-EQ
19184,SFL-EQ
13367,SGL-EQ
11856,SHAHALLOYS-EQ
714,SHALBY-EQ
15342,SHALPAINTS-EQ
20321,SHANKARA-EQ
3078,SHANTIGEAR-EQ
4992,SHARDACROP-EQ
10530,SHARDAMOTR-EQ
104,SHAREINDIA-EQ
17044,SHARIABEES-EQ
5068,SHEMAROO-EQ
15883,SHIL-EQ
17752,SHILPAMED-EQ
9807,SHIRPUR-G-EQ
13756,SHIVAMAUTO-EQ
1497,SHIVAMILLS-EQ
804,SHIVATEX-EQ
11212,SHK-EQ
11813,SHOPERSTOP-EQ
708,SHRADHA-EQ
3099,SHREDIGCEM-EQ
3103,SHREECEM-EQ
10588,SHREEPUSHK-EQ
7627,SHREERAMA-EQ
11149,SHRENIK-EQ
3126,SHREYANIND-EQ
3129,SHREYAS-EQ
11739,SHRIRAMCIT-EQ
15308,SHRIRAMEPC-EQ
10188,SHYAMCENT-EQ
13740,SHYAMTEL-EQ
16875,SICAGEN-EQ
6368,SICAL-EQ
3150,SIEMENS-EQ
4522,SIGIND-EQ
4105,SILINV-EQ
14612,SIMBHALS-EQ
3162,SIMPLEXINF-EQ
381,SINTERCOM-EQ
11050,SIRCA-EQ
21501,SIS-EQ
13998,SITINET-EQ
14096,SIYSIL-EQ
18883,SJVN-EQ
3186,SKFINDIA-EQ
4550,SKIL-EQ
9428,SKIPPER-EQ
4732,SKMEGGPROD-EQ
9889,SMARTLINK-EQ
3387,SMLISUZU-EQ
21551,SMSLIFE-EQ
14329,SMSPHARMA-EQ
4843,SNOWMAN-EQ
13826,SOBHA-EQ
3672,SOLARA-EQ
13332,SOLARINDS-EQ
3880,SOMANYCERA-EQ
17794,SOMICONVEY-EQ
6596,SONATSOFTW-EQ
13076,SORILINFRA-EQ
3021,SOTL-EQ
5948,SOUTHBANK-EQ
9678,SOUTHWEST-EQ
18252,SPAL-EQ
11435,SPANDANA-EQ
14788,SPARC-EQ
27107,SPECIALITY-EQ
8163,SPENCERS-EQ
3252,SPIC-EQ
11446,SPICEJET-EQ
11935,SPLIL-EQ
3321,SPMLINFRA-EQ
21462,SPTL-EQ
21095,SPYL-EQ
31837,SREEL-EQ
3267,SREINFRA-EQ
3273,SRF-EQ
14582,SRHHYPOLTD-EQ
14927,SRIPIPES-EQ
140,SRPL-EQ
4306,SRTRANSFIN-EQ
11829,SSWL-EQ
7374,STAR-EQ
21091,STARCEMENT-EQ
3291,STARPAPER-EQ
10948,STCINDIA-EQ
10406,STEELCITY-EQ
21339,STEELXIND-EQ
21484,STEL-EQ
4299,STERTOOLS-EQ
9309,STLTECH-EQ
3324,SUBROS-EQ
3327,SUDARSCHEM-EQ
15298,SUJANAUNI-EQ
20790,SUMEETINDS-EQ
17105,SUMICHEM-EQ
11140,SUMIT-EQ
21275,SUMMITSEC-EQ
29008,SUNCLAYLTD-EQ
18931,SUNDARAM-EQ
3339,SUNDARMFIN-EQ
2183,SUNDARMHLD-EQ
4179,SUNDRMBRAK-EQ
3345,SUNDRMFAST-EQ
3348,SUNFLAG-EQ
3351,SUNPHARMA-EQ
17641,SUNTECK-EQ
13404,SUNTV-EQ
20616,SUPERHOUSE-EQ
3357,SUPERSPIN-EQ
3360,SUPPETRO-EQ
11689,SUPRAJIT-EQ
3363,SUPREMEIND-EQ
21077,SURANASOL-EQ
10700,SURANAT&P-EQ
11852,SURYALAXMI-EQ
3375,SURYAROSNI-EQ
13801,SUTLEJTEX-EQ
638,SUULD-EQ
11233,SUVEN-EQ
17945,SUVENPHAR-EQ
27095,SWANENERGY-EQ
3384,SWARAJENG-EQ
11909,SWELECTES-EQ
12489,SWSOLAR-EQ
24190,SYMPHONY-EQ
10243,SYNGENE-EQ
3396,TAINWALCHM-EQ
9354,TAJGVK-EQ
14917,TAKE-EQ
13648,TALBROAUTO-EQ
13976,TANLA-EQ
14771,TARMAT-EQ
20092,TASTYBITE-EQ
3405,TATACHEM-EQ
724,TATACOFFEE-EQ
3721,TATACOMM-EQ
3432,TATACONSUM-EQ
3411,TATAELXSI-EQ
1621,TATAINVEST-EQ
3423,TATAMETALI-EQ
3456,TATAMOTORS-EQ
16965,TATAMTRDVR-EQ
3426,TATAPOWER-EQ
3499,TATASTEEL-EQ
447,TATASTLBSL-EQ
1639,TATASTLLP-EQ
27037,TBZ-EQ
10580,TCI-EQ
23452,TCIDEVELOP-EQ
19223,TCIEXP-EQ
4771,TCIFINANCE-EQ
4172,TCNSBRANDS-EQ
184,TCPLPACK-EQ
11536,TCS-EQ
25178,TDPOWERSYS-EQ
12716,TEAMLEASE-EQ
25190,TECHIN-EQ
13538,TECHM-EQ
6445,TECHNOE-EQ
19190,TECHNOFAB-EQ
21131,TEJASNET-EQ
19292,TERASOFT-EQ
11549,TEXINFRA-EQ
18214,TEXMOPIPES-EQ
21828,TEXRAIL-EQ
3466,TFCILTD-EQ
14319,TFL-EQ
14607,TGBHOTELS-EQ
18118,THANGAMAYL-EQ
21427,THEINVEST-EQ
14485,THEMISMED-EQ
3475,THERMAX-EQ
3481,THOMASCOOK-EQ
17032,THYROCARE-EQ
19196,TI-EQ
14019,TIDEWATER-EQ
14223,TIIL-EQ
312,TIINDIA-EQ
25482,TIJARIA-EQ
3484,TIL-EQ
10717,TIMESGTY-EQ
14707,TIMETECHNO-EQ
14198,TIMKEN-EQ
3493,TINPLATE-EQ
9117,TIPSINDLTD-EQ
3496,TIRUMALCHM-EQ
3506,TITAN-EQ
19205,TMRVL-EQ
3509,TNPETRO-EQ
3980,TNPL-EQ
3837,TOKYOPLAST-EQ
3518,TORNTPHARM-EQ
13786,TORNTPOWER-EQ
22423,TOTAL-EQ
16908,TOUCHWOOD-EQ
9219,TPLPLASTEH-EQ
25082,TREEHOUSE-EQ
7518,TREJHARA-EQ
1964,TRENT-EQ
17987,TRF-EQ
9685,TRIDENT-EQ
5428,TRIGYN-EQ
15174,TRIL-EQ
25584,TRITURBINE-EQ
13081,TRIVENI-EQ
11369,TTKHLTCARE-EQ
3546,TTKPRESTIG-EQ
14314,TTL-EQ
14208,TV18BRDCST-EQ
11265,TVSELECT-EQ
8479,TVSMOTOR-EQ
14245,TVSSRICHAK-EQ
11275,TVTODAY-EQ
18504,TVVISION-EQ
15414,TWL-EQ
16713,UBL-EQ
3570,UCALFUEL-EQ
11223,UCOBANK-EQ
1053,UFLEX-EQ
9039,UFO-EQ
19578,UGARSUGAR-EQ
25536,UJAAS-EQ
17069,UJJIVAN-EQ
15228,UJJIVANSFB-EQ
11532,ULTRACEMCO-EQ
11387,UMANGDAIRY-EQ
19142,UMESLTD-EQ
3579,UNICHEMLAB-EQ
201,UNIDT-EQ
11293,UNIENTER-EQ
10753,UNIONBANK-EQ
17999,UNITEDTEA-EQ
18977,UNIVASTU-EQ
3607,UNIVCABLES-EQ
17659,UNIVPHOTO-EQ
11287,UPL-EQ
20203,URJA-EQ
8840,USHAMART-EQ
527,UTIAMC-EQ
22440,UTIBANKETF-EQ
21478,UTINEXT50-EQ
10511,UTINIFTETF-EQ
10515,UTISENSETF-EQ
9168,UTISXN50-EQ
3634,UTTAMSTL-EQ
13376,UTTAMSUGAR-EQ
17484,UVSL-EQ
14766,V2RETAIL-EQ
24196,VADILALIND-EQ
11364,VAIBHAVGBL-EQ
16589,VAISHALI-EQ
13342,VAKRANGEE-EQ
330,VALIANTORG-EQ
11220,VARDHACRLC-EQ
3646,VARDMNPOLY-EQ
3857,VARROC-EQ
18113,VASCONEQ-BL
18110,VASCONEQ-EQ
25340,VASWANI-EQ
18921,VBL-EQ
3063,VEDL-EQ
3757,VENKEYS-EQ
13859,VENUSREM-EQ
18863,VERTOZ-EQ
3676,VESUVIUS-EQ
8652,VETO-EQ
15362,VGUARD-EQ
11892,VHL-EQ
13536,VIDHIING-EQ
17691,VIJIFIN-EQ
25756,VIKASECO-EQ
9931,VIKASMCORP-EQ
12148,VIKASPROP-EQ
3688,VIKASWSP-EQ
13101,VIMTALABS-EQ
17364,VINATIORGA-EQ
3694,VINDHYATEL-EQ
16821,VINYLINDIA-EQ
14843,VIPCLOTHNG-EQ
3703,VIPIND-EQ
8424,VIPULLTD-EQ
4221,VISAKAIND-EQ
13295,VISASTEEL-EQ
11773,VISHAL-EQ
6908,VISHNU-EQ
13702,VISHWARAJ-EQ
29877,VIVIDHA-EQ
11965,VIVIMEDLAB-EQ
3715,VLSFINANCE-EQ
29284,VMART-EQ
13577,VOLTAMP-EQ
3718,VOLTAS-EQ
8696,VRLLOG-EQ
27067,VSSL-EQ
3724,VSTIND-EQ
24292,VSTTILLERS-EQ
2073,VTL-EQ
20188,WABAG-EQ
16915,WABCOINDIA-EQ
3736,WALCHANNAG-EQ
3745,WATERBASE-EQ
14602,WEBELSOLAR-EQ
3748,WEIZMANIND-EQ
11821,WELCORP-EQ
11626,WELENT-EQ
19800,WELINV-EQ
11253,WELSPUNIND-EQ
4235,WENDT-EQ
11580,WESTLIFE-EQ
3766,WHEELS-EQ
18011,WHIRLPOOL-EQ
3772,WILLAMAGOR-EQ
24969,WINDMACHIN-EQ
3787,WIPRO-EQ
7506,WOCKPHARMA-EQ
3002,WONDERLA-EQ
22277,WORTH-EQ
14828,WSI-EQ
3799,WSTCSTPAPR-EQ
11705,XCHANGING-EQ
8477,XELPMOC-EQ
11407,XPROINDIA-EQ
11915,YESBANK-EQ
3812,ZEEL-EQ
20852,ZEELEARN-EQ
14003,ZEEMEDIA-EQ
4176,ZENITHEXPO-EQ
1076,ZENSARTECH-EQ
7508,ZENTEC-EQ
13391,ZICOM-EQ
3821,ZODIACLOTH-EQ
3824,ZODJRDMKJ-EQ
11394,ZOTA-EQ
29050,ZUARI-EQ
3827,ZUARIGLOB-EQ
17635,ZYDUSWELL-EQ